Date,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,ADP,AAP,AES,AFL,A,AIG,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AMD,AEE,AAL,AEP,AXP,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,APA,AAPL,AMAT,APTV,ANET
2019-07-03,0.005516607286518704,-0.004256224728665714,0.008122424955856467,0.0098342988010236,-0.0006118780832919946,0.012566277836691508,0.014172571904960352,0.009158833453844162,0.014300408109094498,0.013151395406273192,0.005256899680831095,0.019469026548672774,0.011385874399572948,0.015738658907551883,0.019334448782301505,0.004907282755026721,0.010191399453144623,0.011887779362814932,0.02390153141548601,0.010605115408608867,0.015134736064968735,0.00226736803918004,0.009861139062185664,0.013169361866950613,0.009338486428186243,0.009295838020247471,0.012139917695473068,0.002424637209134106,0.008635578583765069,-0.0016005121638923425,0.008168642951251526,0.016464740602671668,0.010651418320439587,0.006075139888089609,0.02207849049263233,0.00980559345156884,0.012327078482399445,0.02492394102504103,0.007564130673098024,0.010394342048864358,0.007113821138211351,-0.0029953308078584095,0.013262984655598054,0.007553623601510573,0.013014852243147912,-0.004379562043795526,0.008287292817679592,0.00022391401701749025,-0.0032671525508922716,0.013417759686416453
2019-07-05,-0.017030517773459763,0.004701859371660566,-0.002568893040635234,-0.02628068303094988,0.0005357211188918853,0.002199298319107701,-0.010480887792848281,0.0016718414139000881,-0.005626431141642074,0.004570662441343076,-6.22548714436233e-05,-0.0092592592592593,-0.0007036059806507788,-0.013671875,-0.004012401969724633,-0.0035436473638720267,0.005167322834645605,0.00360275689223033,-0.014397539837852968,-0.005486968449931462,-0.006218181818181789,0.0043434983259431625,-0.004583499402152191,-0.0013380483608907978,0.008610940435801018,0.008924909502665779,-0.00833502744460246,0.0020165033522434594,-0.0059931506849315586,0.009939083039435692,-0.0009147935180343625,-0.007946210268948595,-0.0033281562014643162,-0.003654854600349533,-0.005376599895322798,-0.003968589039939352,0.015559464213232399,0.00433839479392617,-0.008921771298008863,-0.013999363665287978,-0.00787083753784057,-0.0027392418485464587,0.0008598863039219751,0.004526487021712988,-0.004534461910519871,-0.003665689149560114,-0.0007827788649705791,-0.015446608462055145,-0.0016389309127583518,0.006991966676584305
2019-07-08,-0.016337209302325628,-0.03828972559029986,-0.0038632638726293633,-0.024249897246198082,-0.014112517688453896,-0.0056429280526671954,-0.034890965732087276,-0.002384358607534387,-0.003487071517862983,-0.004671196311574977,-0.015128875607022807,0.0017523364485980686,-0.0028164055624010365,-0.0252145214521452,0.006409082585607129,-0.009844739352936172,-0.006242350061199553,0.009520836584985481,-0.004538363352716068,0.005103448275862066,-0.003842072523692841,-0.009099918911613547,-0.000400400400400458,-0.0010527323188821436,-0.014011265516571725,-0.013467775431030726,0.006150061500614923,0.004843250588035364,-0.01464254952627042,0.017142857142857126,0.000261608894702281,0.010166358595194103,0.0010017809439002434,-0.004385964912280826,-0.0004305396096441205,0.0005086469989827869,-0.007860378363975573,-0.0015914516312379723,-0.005379295202546985,-0.019898892115736144,-0.007729861676159411,-0.009126351231614427,-0.007541406138131701,0.0023938604520172824,-0.005617977528089901,-0.025018395879322974,-0.02056404230317277,-0.012050932241927992,-0.03055941406743279,-0.010193529324863282
2019-07-09,-0.02062769667238018,-0.0033178500331784155,0.002115407215888876,0.0002808199943835632,-0.0018620529133368535,0.00409857600756669,-0.0021519259737465823,-0.0016730401529636563,0.004225538095866899,-0.003230328518315395,-0.017004867564321402,-0.005247813411078717,-0.002118270079435103,-0.005281690140845119,0.010189228529839944,-0.009898821777407862,0.00209385392289696,-0.015306122448979775,0.00612622880752256,0.015369836695485084,0.011644137525712583,0.0017275868339698963,0.003605047065892153,0.0026825062272466393,0.0067156761790487796,0.007596183992475414,-0.014873675631621786,0.018429355843304407,-0.036713286713286664,0.034644194756554336,0.0018307833137178875,-0.01311375419335159,0.004781496719670875,0.008410092110532785,0.011294568078487721,0.0022877478393492634,0.008459782462736598,0.004554252533303105,-0.0025386313465782795,-0.0035667251975417535,0.0002050020500203864,0.013055530716265862,-0.005819266099168052,-0.0020369459858116112,0.0004071868478647822,0.016981132075471583,0.005998800239952029,0.011967779056386574,-0.009118145108766518,0.009552238805970115
2019-07-10,0.00001,-0.006435863293386523,0.0012900199366716603,0.00575519371139821,-0.005790905557714776,0.003244544455492271,0.010135863704981762,0.0007182188173329163,0.00913872452334008,0.0061147119970650365,0.005980707395498497,-0.004103165298944944,-0.000353794445427269,-0.001089176310415274,0.0037824207492793693,0.0009289980092899164,0.004547689282202505,-0.011775788977861468,-0.001840838289436597,0.006352209758075489,0.040811880469118655,-0.007715349006081618,0.005188585112751998,-0.003821899484043434,0.01478266283610119,0.013913213552270154,0.013443640124095158,0.014640647789569083,-0.005444646098003547,0.019306184012066296,0.000522125048949329,0.01792336217552526,0.004980079681274896,0.007863383637807697,0.0010411244143675447,0.003550595992898753,-0.012516644474034555,0.012127394310325279,-0.008741839105898097,0.0037446995979955044,-0.0006148800983808433,0.006355371171330226,0.01369001547987625,0.013231981981981944,0.0064614601882471145,0.019294990723562222,0.00993838203140518,0.01705708437571074,0.019061390824240965,-0.0005913660555885158
2019-07-11,0.020156910078455104,-0.010051373687737342,0.004567814476458265,-0.005722260990928318,0.04018607560298659,0.0154399874810911,0.010674637062339842,-0.0016746411483253842,0.0020196755488957052,0.004071958186459224,-0.0008949689957170603,-0.0017657445556208407,-0.002654397451778423,-0.022216164644950354,-0.004485914229319987,0.006629541235746439,0.006851829193686543,0.0058786145535432155,0.0012767768477799368,-0.024711254364759405,-0.014163614163614224,-0.00045737285034752606,-0.001588246972404228,-0.010646460771149058,0.002778483841845425,0.0032705527497194353,0.0053061224489796555,-0.008099493905552202,0.010948905109488871,-0.021604024859425808,0.0003913894324854006,0.002732240437158584,0.0013214403700032573,0.00307352825281737,-0.010731338344442953,-0.010445623789065772,0.014158576051779947,0.013773796192609211,0.00011163206072795084,-0.02342678444066504,-0.006357670221492917,-0.0007894044382071863,0.008351228823669787,0.055432064462350494,-0.005965018703872227,-0.026574444848926126,-0.007282031096241037,0.012522361359570633,0.0025799793601650745,0.005473372781065189
2019-07-12,0.025437766209181367,0.019629963898916802,-0.021569313279701463,-0.013475575519371064,-0.012777631628396291,0.007910823444804205,-0.0029573299535277098,0.004553079319434605,0.005916775032509758,-0.00048423218933490997,0.014652249024249997,0.007075471698112956,0.009403832505322951,-0.0012545302481180576,0.014239365537130677,-0.0026343519494204104,0.002065864625106162,0.014689622492497056,0.029045055256446517,0.0031671715780774434,0.004671078240560789,0.010707421982245835,-0.008749254324915468,0.007367910809500611,0.0011013215859030367,0.000603036155950365,0.004872107186358221,0.004962345145347324,0.00631768953068601,0.00453720508166966,-0.006781429316640719,0.02270663033605813,-0.007478279995601134,0.005342551854179645,-0.0013380483608907978,-0.007150761896654534,0.004786597526924563,-0.007511322213630933,0.01573836365665815,-0.01724719101123595,0.02208462332301342,0.020014044943820197,0.00463795551348789,0.021719099644596618,0.004220911310008235,0.006357516828721099,0.0077319587628865705,0.027164310954063575,0.031909418425115854,0.00868030013241139
2019-07-15,-0.002884504442136837,-0.013055985837574613,-0.00131077216396569,-0.00014228799089366362,-0.008032281396322727,-0.004535956373273642,0.009745762711864225,-0.00429389312977102,-0.002133023075431506,-0.0007267001756192659,0.0021440282507250163,0.004098360655737654,-0.005624890138864469,-0.01535240753663658,-0.0005331437711035836,0.0022010917415038467,0.012248362842590454,-0.013698630136986245,-0.0028913672036348093,-0.002539464653397272,0.0013736747560846307,0.0028975009054690304,0.0030090270812437314,0.004619382157636354,0.0045139434578378435,0.004751506681806017,0.0008080808080808133,0.00496767777225271,-0.00627802690582957,0.035531466425775315,0.0017069327731094042,-0.005032563647128563,0.010415512465373977,0.004767114723351007,0.008230452674897082,-0.005573180142330325,-0.005623924837898642,0.000890372843628473,-0.0002197802197801968,0.006802721088435382,-0.00020193861066242214,0.0070567986230636315,-0.006406632749199281,-0.011691574336511246,0.0003038436218159024,-0.020810107766629504,0.009246507967735518,-0.0049451730810577965,0.007231920199501252,0.012397899649941646
2019-07-16,0.021117796806294775,0.013452914798206317,-0.007755637752058342,-0.015796214600825365,-0.02621076061094474,-0.005478189637517894,-0.014057910197230239,-0.022041207474844282,-0.009910610182666146,-0.004908793406460221,0.017870626730430494,0.008163265306122547,-0.00813151847268867,-0.00850460666194186,-0.0037339971550498507,-0.00245980848633931,-0.001198035222235494,0.03235479797979801,0.00869925434962715,-0.015757242138581318,-0.01136123812873735,0.00018057060310572304,-0.0009999999999998899,0.004406552351757798,0.00256408027744226,0.002816558582679818,-0.002624142107388039,-0.005487409635871465,-0.016245487364620947,-0.015702239022971742,-0.0007864726700747005,0.018149360309431595,-0.0074569579997806335,-0.003966710741230339,-0.006597057427622177,-0.0018968787722021263,0.003992281588927948,-0.010341376626264998,0.003517256539898872,0.007665228253463496,-0.011916784487982168,-0.013331054520594798,-0.005594538213540612,-0.004692846667752937,-0.0022781349668403728,-0.042125237191650955,-0.003313840155945269,-0.00583405358686262,-0.009779648427828747,-0.007635787350525836
2019-07-17,-0.010312198991444421,-0.0165929203539823,0.03126503126503133,-0.012145748987854255,0.024866995073891562,-0.0022651222651222103,-0.006597148329431812,-0.012493875551200295,0.012070657507360139,0.007247259439707721,-0.025284371909001013,0.020821283979178595,-0.008376403493138507,-0.005146533238027162,-0.011779403890772921,-0.0029502421840598148,0.005517572268201931,-0.024919737043265444,-0.005612594113620806,-0.00034955257270685713,0.010104244494254289,-0.017692724318469133,0.00640640640640644,-0.018216499761564142,-0.005825949751183446,-0.006267445690806062,0.0008095527221212429,-0.00889098960147272,0.025688073394495303,-0.00738552437223039,0.00669027941755207,-0.02805376972530682,0.005634736493205006,-0.007652662814305877,-0.0027232334814389914,0.002850725639253593,-0.01603817350387693,-0.0397752808988765,-0.022124863088718416,-0.0023102496196539812,-0.008789860997546972,-0.013164732374848387,-0.0001907123104797348,-0.0023574866572804165,-0.011771869291658299,-0.030110935023771712,-0.005671816937218854,0.004564225168441682,-0.020377547193399126,0.006968641114982743
2019-07-18,-0.009217381347684128,-0.010348706411698605,0.02332089552238803,-0.0010245901639343025,0.010420672152580135,0.0052112894071512095,-0.020565552699228773,-0.0037211610022328534,0.002230194899641269,0.014390229155329948,0.0014587429441239586,-0.0067988668555238885,0.008806613946800823,0.007759735594194517,0.004153873938956165,-0.003930574570507495,-0.003936538232136466,0.009093759799310153,0.004955947136563887,0.006014406601860145,-0.001902011200732745,0.005697482080500027,0.011537696439228196,0.002525743151350346,0.00043601862671582836,-1.7446678588495246e-05,0.021840242669362908,-0.007093266667670628,0.008944543828264706,-0.017857142857142905,0.005473025801407294,0.014431749849669329,0.008130081300813163,0.010387157695939564,-0.0003832518923062578,0.009992247394263076,0.01084394153701096,0.015211794991809136,-0.0042562724014336695,0.014006551451485327,-0.005361930294906281,0.018167456556082318,-0.010205054840247918,-0.00039384292231448015,0.011706715958102354,-0.03799019607843135,0.011408339889850572,0.04218952834270895,0.003700867789688589,-0.0070645905420990696
2019-07-19,-0.002600254247081879,-0.009320300068197396,-0.0030765724703738506,0.004249084249084323,-0.008752901777219435,-0.004568319474386517,-0.012685914260717412,0.0022410358565738697,-0.01035216718266252,-0.007808308994456725,-0.006143128562381195,-0.01768397033656599,-0.020131836807411374,-0.02039070298017953,0.006115107913668982,-0.004478141349649745,-0.0005988023952095967,-0.013517712865133591,0.02013698630136984,-0.015780326729231686,-0.007622542965028178,-0.016904239766081797,-0.018092428711897757,-0.017344961240310153,-0.013676301384191625,-0.014158226688649855,0.00001,-0.006764750492947114,-0.0008865248226950229,-0.014848484848484889,-0.015292897874546352,-0.019561351511559133,-0.016129032258064613,-0.02788161993769478,-0.014856704687050692,-0.01936034115138585,-0.009461620469083276,-0.014292300599354602,-0.002137232845894399,-0.006405257881252124,0.0018660584698322324,-0.0019825877079562293,0.002601657352090836,-0.008044127786715705,-0.01080998781973197,0.020382165605095537,-0.014974718008557097,-0.007473531243512577,0.01830896376350921,0.026426600842166303
2019-07-22,0.011760616418515557,-0.003900871959614527,0.006629329066178968,-0.007878611030055493,0.01343724805159896,0.0026298148816583655,0.009525919361984991,0.0032298136645962927,0.005474630951217252,0.004085065481196581,0.012553367743579846,-0.009291521486643473,0.0010909090909090313,0.005676855895196509,-0.0010725777618876275,0.006591546786620883,-0.009466746554823269,-0.009765317372814719,-0.017322411709413066,-0.004873569713236492,-0.02396785320578909,0.003996653964122965,-0.0008011215701982932,-0.0019721920915097835,0.006769475498210387,0.007052473232457279,-0.017019592321393273,0.010745627430619242,-0.04702750665483579,0.010458320516764097,0.003948407475651505,-0.0054413542926239344,-0.0017722640673459855,0.009453613203012301,0.005545826036193802,0.0021742911810749277,-0.005583210009417305,-0.0054957904583723405,-0.0011272686281139643,-0.014014238466281692,0.005380794701986824,0.016669545690101817,0.016338298894762238,-0.0011253806434530222,-0.0038992355446102467,-0.007074490220557728,0.02290227048371185,0.061075088893536744,0.00001,0.01626821332578876
2019-07-23,0.01649106733852501,0.029025570145128077,0.0076075848756671505,-0.003970588235294059,0.0026518164942985756,0.00010285949393140648,0.007680491551459223,0.003962357602773636,-0.0021714470912332917,0.0046069163575446215,-0.007929515418502286,-0.01348182883939042,0.00236106066109687,0.011579099724996267,0.007337151037938305,0.012610061501703518,0.0065327849020082596,0.03547001749642109,0.019130910084722563,0.010646603733408977,-0.005501512004955189,0.007498611368265129,-0.006013229104028794,0.002964133978855976,0.007759763344773907,0.007152459866264893,0.007449164485604953,0.004462059900384174,0.011173184357541777,0.019482496194825005,-0.0006554798112218263,0.025227963525835895,-0.006768752774078957,0.0174603174603174,0.00048379293662326184,-0.006595504642888161,0.008523303794899517,0.008935920047031143,0.013429635481322588,0.0006822445846836889,0.012350761630300466,0.018774955398861648,0.008226950354609963,0.0026840744913512182,0.0028328611898016387,0.018860016764459253,0.007720517274657279,0.00591366055588427,0.026345361468348205,-0.0382795100222717
2019-07-24,0.010703019378098144,0.01052160286545778,-0.0016903313049356772,-0.003986416654363056,0.04258132769108691,5.142445747186031e-05,0.020470383275261295,0.0007400098667982302,0.007762764713524772,-0.004168900005955489,0.0054554681552905215,0.002376708259061333,-0.02301141511143312,-0.004435541565317003,0.019541659264523004,-0.01747793410818843,0.0026442307692307043,0.0072196620583717674,0.012737999463663163,0.003300793595055973,0.008059788980070426,-0.005605072130846267,-0.001613228473482664,0.005615210324105835,-0.007247071120595749,-0.007328500013086714,-0.005195843325339733,0.003168729850738794,-0.006445672191528584,0.01851298895192577,0.0026236389872753563,0.025496590572191113,0.001117193609652567,-0.0019500780031199705,-0.009719535783365707,-0.004018520136280235,0.015963511972634015,0.012585945693974976,0.002004454342984463,-0.0013635588886994343,-0.0607970719804799,0.03935957304869908,0.008019133370849696,-0.04520968967910355,0.0061119671289162625,0.01974496092143152,-0.0007661367554108178,0.02175191064079951,0.018004866180048706,0.010276451005934106
2019-07-25,-0.007189833909263088,-0.0013291980505095724,-0.0066598938932159735,-0.011858879335902683,-0.01351743132565053,0.002571090656656505,0.007042253521126751,0.002711363076164597,-0.004963418957681931,-0.0008970755337599501,-0.05343848580441635,0.002371072910491989,-0.0027818991097922074,0.003880425409600319,-0.005401637916013335,0.012407720359334684,-0.008631023735315213,-0.026078999542473613,-0.012180590493843568,0.001399972000559968,-0.2698793429277512,-0.031509887266678915,-0.0024237527772166256,-0.0003918495297804414,-0.0033253489861633234,-0.005000834937291865,-0.003816793893129722,-0.013489536737621322,0.017608897126969447,-0.012899442978598574,-0.0023550961664269288,-0.08441746169413133,-0.005914518468920882,-0.006252442360296984,0.0030763220860392515,-0.0013156740636787179,-0.029708853238265,-0.011048452065830272,-0.008335185596799244,-0.009444159981794376,0.01602078371941973,-0.019736842105263053,-0.00795533845080243,0.017444879028070792,0.004900709581908247,-0.024606696248487325,-0.007858922752539854,-0.025316455696202556,-0.0211520076481837,-0.04226361031518633
2019-07-26,-0.02329759164655032,-0.004436557231588201,-0.0028409090909090606,0.01650165016501659,0.0016531354468978243,0.010052828640303657,0.01695274422547155,-0.0022123893805309214,0.008227253587276717,0.013228780079013625,0.017263214023861995,0.0017740981667653255,0.0022317277292169813,-0.005010737294201761,0.003328661527680632,0.01273885350318471,0.01475211608222482,0.01659880989664897,-0.00040209087253717524,0.0027960296379141436,-0.010253857640617259,0.004293483446236035,0.008098805426199673,0.008722069776558206,0.09620226420409517,0.10448539024131742,0.005444646098003547,-0.015589060805949906,-0.0018214936247722413,0.01039501039501034,0.004459016393442594,-0.013577518155983737,-0.001459362370902495,-0.002909948879276536,-0.004040502385356803,0.010802740207272121,0.02014016465945434,0.002211102059816117,0.0005603496581867429,0.007064499454367823,0.01512891540592376,-0.003110165329841319,-0.00042205965109731736,0.020513692804898787,-0.011633223266446446,-0.01033912324234909,0.0034775888717155645,-0.0015741833923651471,0.0059821755585400815,0.020942408376963373
